file_name,duration,rmse,zcr,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
10096.wav,3.6700226757369614,0.06493637,0.2275482753537736,2854.325731649481,2511.985606464332,-204.16371,77.30281,12.009711,23.492657,1.6789151,2.47793,-3.2555707,-6.4475574,-1.7723027,-1.7523427,-4.8870726,-1.0388161,-0.83903617
10097.wav,2.8700226757369616,0.054526478,0.11695911038306452,1558.8341775755582,1318.4239069977039,-343.1015,110.60469,-18.275278,47.6098,-2.5381134,10.026025,-13.642688,0.76566005,-5.342487,1.4656594,-10.353205,0.50728595,3.6474183
10098.wav,2.2,0.04650996,0.11858552631578947,1573.1668457222486,1304.865118159432,-378.262,99.323204,-23.698841,39.05111,-0.5132105,14.132887,-8.459853,-2.0346353,-8.0629225,4.9812784,-4.2349353,-0.69595706,0.0793816
10099.wav,4.710022675736962,0.05483713,0.2584114262623153,3138.984138727024,2847.0736980158417,-194.64047,64.907166,16.315308,21.553537,12.630891,9.453613,-3.3043869,-6.754682,-2.1709626,-3.4602706,-5.738412,-3.0972712,-0.5727924
101.wav,2.6900226757369614,0.05024081,0.23875690328663793,3184.367680823766,2696.058743751806,-252.67099,56.620377,5.3318257,20.32464,3.3326788,2.904979,-3.1399283,-2.7950575,3.671875,2.5567617,-2.6193616,-6.554608,0.25906056
1010.wav,4.52,0.06301045,0.21637369791666666,2615.4686053608,2487.541660175277,-216.39359,88.55702,8.401006,16.7884,4.443926,-0.9314558,-2.5492623,-4.47306,-2.0512109,0.14208715,-3.7963626,-1.5318942,1.2776732
10100.wav,2.0900226757369613,0.041535426,0.28677133413461536,3375.914036238694,2612.6115676817667,-261.3603,63.16251,1.0174633,10.444261,2.4160182,2.830004,-0.49027324,-6.817657,-3.7513392,-1.7332777,-3.9896529,-0.6484042,1.1097039
10101.wav,2.4,0.045314647,0.2954664963942308,3478.552325973287,2776.11597836922,-234.79012,55.474243,14.127949,21.424612,5.4284515,6.789606,-1.7237704,-4.031176,-2.3728259,-3.4945374,-5.247357,-1.6532153,-0.29329732
10102.wav,2.86,0.051694423,0.2856051537298387,3895.214009829247,3072.0893841668717,-207.89241,33.759632,8.343385,8.155363,2.9937613,3.5160966,-3.0334668,-4.2706513,0.18870617,2.2928267,-1.358302,-6.0779767,-0.7642876
10103.wav,1.62,0.05308507,0.3135532924107143,4221.728572479606,3151.3763664809153,-187.43648,27.804514,6.3577223,3.3559835,-0.4583967,0.10289014,-0.40087444,-2.6023724,-0.35497192,2.101908,-1.1818141,-4.023924,-1.655377
10104.wav,3.1,0.05357174,0.10600075792910447,1438.5401449875792,1272.0705240598134,-341.31885,129.1828,-26.946894,29.753065,-0.28947037,15.359493,-3.3731022,-6.68261,-8.891087,4.4866643,-9.350826,-1.9181195,3.6028607
10105.wav,2.9500226757369616,0.054369416,0.29433441162109375,3957.5318994351383,3129.751526670306,-191.56514,33.4528,7.685808,10.495776,5.914488,0.44856504,-3.1414876,0.35491788,2.1892219,-0.44184005,-2.4916418,-5.3095713,-2.7305834
10106.wav,2.1100226757369613,0.04553184,0.10155713427197802,1540.2902786361385,1188.394793986326,-408.76675,82.12199,-12.544288,52.26553,-11.295484,5.758283,-0.51199836,-6.0771365,-0.48156077,-7.0980535,-0.35873228,-9.990212,0.82933193
10107.wav,2.0499773242630384,0.0503051,0.30916432584269665,4079.7015113138923,3085.7346388762926,-205.17717,27.527813,5.7368116,7.582034,4.642022,2.5321536,-4.1043677,-1.1778471,-0.055793766,-3.4664605,-2.1846967,-3.0904543,-1.9570739
10108.wav,1.6500226757369614,0.039200477,0.06354437934027778,1106.3921865483035,1075.7198934562284,-444.2539,80.71455,-5.1977506,41.2389,-5.439088,3.171644,1.6948891,-4.3098216,1.605845,-4.750998,-3.5168903,-7.637172,-0.42675078
10109.wav,2.7,0.049924478,0.24911107772435898,2981.8235596094028,2554.6617006236866,-242.95029,77.02907,5.5160837,19.274014,12.77186,4.308657,-5.0853057,-8.107417,-1.8233305,0.3468791,-5.6622753,-3.7975113,-0.58806324
1011.wav,3.7100226757369614,0.053653944,0.27830810546875,3361.519418405259,2784.3383778367806,-199.29877,55.813744,10.928137,19.079449,8.994782,9.415826,-3.7510345,-7.1517744,-1.9084425,-2.5661833,-4.6510653,-2.7188106,0.11474116
10110.wav,2.2100226757369614,0.04459365,0.10608927408854167,1479.2460228516732,1111.1078704658642,-397.6249,97.06016,-23.001299,32.96477,-17.325483,7.837977,0.9788391,-4.655638,5.398665,-0.50406986,-0.99492264,-11.598966,1.7160555
10111.wav,1.7300226757369614,0.046592873,0.33472005208333333,4417.04659688759,3200.055118677581,-184.63284,21.414839,5.9900446,5.3404026,2.9602072,2.919806,0.55375,-1.5282086,-1.8015764,-0.70613784,-1.8900144,-4.900954,-2.3752866
10112.wav,2.6,0.055324443,0.0870361328125,1110.5299756031136,1104.7921070915384,-365.27176,141.1732,-22.66553,28.316359,-6.859002,-3.4642453,2.1203187,-3.9794633,-6.709377,2.9181197,-6.3249106,0.5053503,1.3505383
10113.wav,1.88,0.038988028,0.09359929591049383,1275.761579983817,1165.1837873016336,-417.89343,105.0947,-18.793913,25.982452,0.7486527,8.305533,-4.1379085,-2.3609402,-5.7736154,4.324011,-9.02389,-3.049869,3.0698068
10114.wav,2.42,0.044979226,0.09839099702380952,1422.5041238257318,1297.5859107037109,-367.66766,115.38123,-26.123823,34.592842,4.8164415,12.337765,-13.028648,-4.1231384,-3.9324183,5.4883094,-11.567027,0.49355695,2.2464008
10115.wav,3.7700226757369615,0.06821509,0.2506350651840491,3767.9947946811176,3253.5038868726483,-162.84744,38.65608,13.555601,11.104143,5.8112774,0.69269615,-1.0354917,-1.8654412,-1.0916075,0.16893922,-2.1971657,-5.6955957,-3.7380333
10116.wav,2.06,0.0574802,0.3130980073735955,4154.02906717366,3150.73019292358,-179.02158,28.870825,8.997095,7.113474,3.0668669,1.5508118,-2.4061518,-0.04836689,0.63246804,-0.35848978,-0.99946845,-3.367471,-1.7753425
10117.wav,1.9500226757369614,0.05975049,0.33224051339285715,3907.701761495442,3124.7653071504533,-158.75623,48.401165,16.724972,2.6154928,-8.335185,-6.496351,1.2681795,-0.2442961,-3.1148891,-2.0445614,-0.2702188,0.09227978,-1.0345461
10118.wav,2.8,0.05158323,0.30757279829545453,3708.222525565579,3058.4579278884385,-179.58415,49.32609,14.202128,11.323018,8.474829,6.2798696,-0.8945355,-4.816617,-2.9347537,-5.531464,-6.3870187,-1.8502556,-0.0847169
10119.wav,2.2500226757369615,0.05745994,0.09139416881443299,1316.0554201898442,1197.0880412711076,-380.62476,93.41501,-15.218691,47.301178,-5.5673676,1.4591235,-1.747283,-5.536686,3.841454,-2.8095114,-3.1933455,-9.269117,0.9187558
1012.wav,2.04,0.051667918,0.09461558948863637,1295.8800900312651,1207.5792294795408,-371.6912,107.7001,-19.473774,32.85068,-4.835623,-1.4200112,-2.2449968,0.8955502,-4.715177,3.452001,-6.8433914,-2.6178813,0.86584127
10120.wav,3.04,0.05147634,0.08147587666984733,1232.6538640340095,1193.0896661239742,-369.77512,116.4057,-26.028887,50.780327,-2.5147364,5.7632346,-1.4464666,-8.594869,6.909134,0.055153593,-1.1397654,-10.503723,-0.12576032
10121.wav,2.8500226757369616,0.05794259,0.24293381605691056,3495.512807245004,3075.5931652774552,-203.73062,48.34145,14.233771,9.951891,3.118899,0.9824936,0.6532337,-1.7671772,-0.5520682,0.040010646,-1.8961989,-4.37025,-3.1669693
10122.wav,2.46,0.04683237,0.3462835347877358,4245.074165803467,2999.368508184139,-207.54591,23.231405,8.286573,12.219864,-2.4375572,4.5425954,-0.12449477,0.15298218,0.35660768,-0.7394589,-0.3831571,-6.816781,-2.0031319
10123.wav,3.5900226757369613,0.054475427,0.29251512096774196,3484.2356077625177,2928.0655322484004,-180.12361,55.670204,17.258957,16.109055,0.43290958,1.9197929,-2.7943816,-3.450622,-1.3939143,-4.1314363,-2.2433882,-1.0339378,-0.18832521
10124.wav,2.3900226757369616,0.056021404,0.09031306887135922,1059.5851391476442,1064.5861609939045,-363.98376,144.2785,-32.384186,32.731483,-0.9447986,-2.3293734,-2.4724774,-3.683223,-10.190177,4.9207454,-10.972707,4.1940265,6.4495664
10125.wav,1.7900226757369615,0.05231822,0.35683969350961536,4219.071071799988,3087.1990679015908,-166.39583,33.99638,6.510642,5.3993907,5.0502224,5.100161,-2.8124728,-6.305032,-2.2032924,-1.753602,-2.7555478,-1.0852969,-0.056874543
10126.wav,2.6300226757369614,0.05577102,0.2807702850877193,3833.801389366496,3123.0973388716943,-192.2171,38.48164,9.44929,3.6221735,0.0068529123,1.9740696,0.85805583,-0.96775013,-0.3514025,0.30508706,-0.64105535,-4.2845335,-3.5387492
10127.wav,2.2100226757369614,0.05752429,0.2538503011067708,3542.76279092866,2920.783580091032,-229.27357,43.538193,9.943816,15.662239,4.385303,-0.0089149475,-1.1361861,-3.510104,-0.06156333,3.4840305,0.3633639,-5.802778,-3.3670845
10128.wav,1.8500226757369616,0.046318926,0.08779296875,1215.411380500444,1131.7740712886093,-398.37775,115.71448,-20.98653,21.064102,-9.12528,11.474187,1.108609,-3.2301154,-7.5444856,0.6227014,-1.6710198,0.8960821,1.5446863
10129.wav,2.88,0.053217817,0.10627734375,1472.7783627075032,1240.3651337382087,-363.73434,99.96153,-20.447899,47.094135,-15.24875,9.007769,0.99530756,-8.157904,2.029646,-2.8136876,-0.649792,-12.11135,1.9185288
1013.wav,2.9100226757369616,0.05317732,0.0911225818452381,1387.8431714876947,1167.498054035546,-377.4715,103.15468,-22.36494,51.550735,-10.577987,3.558796,2.1698432,-7.2743764,4.489762,-1.9442846,-0.91979986,-9.108864,0.9637018
10130.wav,1.8100226757369615,0.04116722,0.3281437800480769,4252.503088768689,3154.004336906825,-213.58441,24.216984,13.84444,16.54859,4.5443563,4.8210464,-2.092393,-3.4308496,-1.2602586,-1.9685373,-2.3794713,-5.694376,-1.364811
10131.wav,2.5,0.059707217,0.2086498119212963,2735.2264910035715,2286.143309851277,-308.9919,75.37802,0.22233371,27.183052,3.7106745,-3.3386323,1.0346162,-6.564084,-2.037865,-1.3175284,-4.3870144,-4.241015,-2.4349964
10132.wav,2.44,0.048525643,0.11533571639150944,1550.4709812792664,1165.227734995016,-379.3312,110.333084,-27.611982,30.086317,5.5530477,18.703085,-9.239875,-6.744785,-6.691596,4.7225494,-13.188875,-3.9599862,3.301996
10133.wav,2.0299773242630383,0.04779794,0.09930974786931818,1323.9301885849598,1118.415419063641,-394.2358,120.13095,-19.846886,21.796064,-12.889352,10.078526,-0.31831515,-1.8906074,-4.988304,1.6191338,-4.75304,0.9307077,0.9048719
10134.wav,1.72,0.03977458,0.0929296875,1380.0160397772113,1196.3774623443683,-431.09732,100.34122,-19.34859,29.709007,2.8166354,7.114375,-8.139172,-0.72088057,-0.9865513,2.9943767,-9.562159,-0.11795157,2.0404332
10135.wav,1.88,0.043753162,0.3152006172839506,4050.776552762896,3044.8177602316728,-219.83873,30.661097,7.1974473,11.001792,2.093264,1.1304145,-0.9683687,0.17221756,1.6133504,1.4317821,-1.0631529,-5.1952524,-1.8609571
10136.wav,1.7500226757369615,0.041508958,0.07694284539473684,1191.6374125125558,1005.4027175865298,-420.73303,83.897995,-14.250697,38.573322,-9.072143,-1.187613,0.9260285,-6.4566183,5.221849,-1.077262,-2.9815185,-8.413987,-2.2881489
10137.wav,1.7500226757369615,0.039648503,0.08757581208881579,1335.9606493284327,1228.4793055143232,-421.7316,93.6566,-18.484312,40.88032,7.2786818,4.9711328,-7.8260274,0.64051044,-5.0226164,6.4324265,-9.460129,-2.266856,4.8641257
10138.wav,1.8500226757369616,0.03857886,0.09200439453125,1356.11184747276,1203.614781983127,-414.33603,103.19993,-17.18051,33.789845,0.9106167,13.847302,-6.758069,-2.6812298,-7.9463935,1.7881914,-7.139434,-1.037139,0.5830473
10139.wav,3.3,0.05068553,0.10273710664335664,1458.141917997163,1175.7657359654452,-363.27618,110.86227,-34.946342,44.67056,-6.7711406,7.4462447,-2.607526,-9.764278,7.2384067,-3.3229058,-1.7515447,-8.497872,-1.3939273
1014.wav,1.9700226757369614,0.043719877,0.14235983455882353,1867.3801988536118,1217.83359713568,-390.13666,77.21068,-22.807707,28.982893,-5.597741,19.836004,-14.352684,-6.116515,-5.1059084,8.053177,-5.8593535,-0.05620934,-1.2372558
10140.wav,4.62,0.058484584,0.10451917792085427,1466.0265873741844,1324.5332647945463,-343.61243,115.77471,-22.454445,57.18299,-9.343375,6.320088,-1.3139842,-7.247695,6.3037214,-2.576299,-2.5059714,-12.921377,1.6470101
10141.wav,2.4100226757369616,0.05588747,0.31473013070913464,3798.719281897927,2952.2197688838746,-179.99509,42.76693,10.324632,15.488461,9.429448,8.011723,-6.9848447,-9.84127,-1.9234589,-1.6855181,-3.1310933,-3.1488194,-2.2005339
10142.wav,2.24,0.04607679,0.30335856958762886,3590.801536794158,2753.804618393432,-224.53969,50.673943,2.7718272,16.755913,8.959452,4.363182,-3.6584678,-3.7211118,-0.8429174,-0.71123546,-5.3766575,-1.9220536,2.0903087
10143.wav,2.4100226757369616,0.05748125,0.24788724459134615,3388.9222953459544,2825.757369651382,-241.68732,45.24491,8.539366,23.40981,7.4693165,-2.958796,-0.30021,-1.3090224,-2.1219025,-1.171486,-3.383068,-5.0311413,-2.986043
10144.wav,2.4900226757369612,0.05992443,0.30751320167824076,3707.765299444206,3032.4781850590944,-169.7323,48.32625,10.515881,12.294065,10.363965,3.1552076,-2.6246252,-4.4925137,-2.8336954,-3.1390107,-5.1542997,-2.1328707,0.8010349
10145.wav,2.44,0.047871307,0.23343528891509435,2805.846838229657,2283.1432461358186,-292.09128,90.71193,-1.5788075,15.614593,9.915848,5.428833,-3.0571215,-5.7981396,-4.784464,-0.14805542,-6.1571627,-4.3128304,0.5772404
10146.wav,2.3300226757369615,0.048503734,0.3537911896658416,4053.8392642719714,3155.3045045454483,-158.20493,41.356445,11.790704,7.650501,3.617906,2.960567,-3.6868963,-6.8414845,-1.5652968,0.35084352,0.48953545,0.51331156,0.19802551
10147.wav,2.0299773242630383,0.041491173,0.3025901100852273,3603.1645639285266,2743.7271999164977,-256.27414,45.386276,8.041065,29.990545,16.472023,4.959379,-9.183383,-2.77899,3.4106789,-2.6302238,-5.614413,-1.2571219,0.4807886
10148.wav,2.88,0.060098715,0.32390625,3911.1912233051567,3060.4090499527993,-154.83487,40.811676,11.307323,11.056386,4.7806406,6.3704004,-0.34431252,-5.1469836,-1.47865,-1.1677313,-0.80014044,-0.45051938,-0.38249066
10149.wav,2.1100226757369613,0.045547757,0.296875,3760.7088971998182,3022.9590581364214,-237.95259,40.86079,10.307755,8.376735,4.816782,4.634072,-1.7896987,-6.8335304,-1.9726006,-0.082875974,-3.461948,-5.73131,-1.3989196
1015.wav,1.9500226757369614,0.04076918,0.31796409970238093,3753.122333596836,2786.074005306875,-245.04741,43.581036,3.6704814,16.379435,12.576405,7.3774066,-6.253066,-7.597828,0.02045349,0.6837406,-4.3712516,-2.8760555,0.62218654
10150.wav,2.7300226757369614,0.054592278,0.10710738877118645,1416.1581434864636,1236.8000590526988,-355.87268,126.74408,-22.744955,39.51593,-1.109158,11.05003,-6.8935194,-5.3642936,-8.960219,5.0973716,-10.799946,-2.2591732,1.9044125
10151.wav,2.1100226757369613,0.05346997,0.22752833104395603,3306.604845746556,2885.790553303156,-241.58366,52.94778,10.646154,11.891212,3.1938372,1.7779657,4.5567946,-3.139687,-1.0595527,2.977006,-2.9148898,-6.965509,-3.3334274
10152.wav,2.6900226757369614,0.054137506,0.2445573477909483,3246.2810495288786,2782.8172518166934,-246.41978,50.025978,11.1321535,23.188969,5.964651,2.5252905,-3.0153015,-4.0809903,0.3278517,-0.1391325,-2.4667203,-6.581626,-1.4107031
10153.wav,1.6900226757369614,0.035300054,0.09851241438356165,1418.9517382727852,1106.4277988134702,-433.73972,78.01176,-24.13665,42.160053,-4.3106833,3.6078787,-5.766704,-6.458733,5.407107,-3.3935258,-1.978838,-10.431266,1.1781424
10154.wav,3.0700226757369613,0.05517599,0.0869874882518797,1244.426247926196,1123.1202843616502,-361.38382,116.97865,-23.41858,43.267242,-9.157458,5.414304,-1.5069615,-11.049232,4.0270996,-1.6092225,-1.7165892,-9.386205,0.27929944
10155.wav,4.06,0.06303114,0.27932477678571427,3972.332422000123,3222.7373619580258,-165.13649,31.292187,13.9320135,16.087603,4.158005,0.6293922,0.5355593,-2.357411,-0.99056464,0.31617087,-1.6003121,-3.747615,-0.4302966
10156.wav,4.590022675736962,0.06034401,0.2987319483901515,3662.6874557976907,3159.952219830606,-149.019,49.143642,17.500992,17.62715,12.222194,6.6192966,-4.326944,-7.019636,-1.2828631,-2.5100288,-4.822318,-2.6189957,-0.74439365
10157.wav,2.3500226757369616,0.0518125,0.07686600030637254,1195.9466511250555,1061.3612297670381,-395.39713,105.538795,-20.369892,43.660378,-4.1162386,4.053032,-0.6892269,-6.6293755,5.0359645,-4.672073,-4.1697383,-9.104098,-1.3990744
10158.wav,1.6100226757369616,0.046585206,0.3417271205357143,4292.502791478721,3123.412071058362,-196.49683,25.94697,7.196616,8.217678,0.97733897,0.20720166,0.3019489,0.12729715,-1.4582965,0.92639446,0.35222203,-4.555089,-1.1368366
10159.wav,2.7900226757369615,0.05300547,0.07557060304752067,1114.8794487429388,1083.5811784338255,-388.4057,118.00165,-18.642147,41.17764,-11.684355,5.182799,5.1906743,-6.1723537,6.022173,-0.056201052,-2.053337,-8.51669,-0.60547847
1016.wav,1.94,0.055136055,0.30429803757440477,4058.5105920670494,3118.068866113825,-205.83705,28.534311,10.37152,12.426295,7.209431,2.5364864,-2.721872,-1.5557327,-1.7088816,-3.2827406,-2.6684706,-3.5847576,-0.96076494
10160.wav,2.78,0.056461845,0.09419352213541667,1243.4428984426215,1168.4318948248135,-353.31335,138.06462,-17.182829,26.664478,-8.229717,4.5568066,0.6028411,-3.8767478,-4.071329,3.305126,-9.860005,-1.7223836,2.2693899
10161.wav,2.28,0.057984117,0.2958688446969697,4041.8338423733685,3235.8604680820313,-182.67052,31.517256,11.837126,8.022683,2.3432736,-1.5778358,-0.5870584,-0.9591154,-1.8360084,-1.728523,-3.5031252,-5.2254977,-2.6064653
10162.wav,3.24,0.057060987,0.09703194754464285,1347.4688069896386,1130.7551955680472,-353.93704,109.321106,-26.131826,38.605553,-8.202562,0.2113678,-0.70196635,-8.107519,6.0388613,0.36183444,-2.2760148,-8.82922,-1.3882681
10163.wav,2.0900226757369613,0.046024323,0.07995471325549451,1156.6591364917952,1068.5253311240137,-410.73138,101.107506,-24.152483,31.570654,-9.328797,4.946955,4.650632,-5.0080457,4.9113107,-1.3999029,-1.376441,-8.295019,-3.088383
10164.wav,2.74,0.05503444,0.2556090795693277,3074.5356539455547,2704.6785529215067,-218.43787,73.40007,12.871971,8.528401,1.3498257,2.4320006,-0.4621171,-6.2246394,-4.3011904,-3.1735961,-5.019314,-1.5401305,-0.0918845
10165.wav,2.2100226757369614,0.052132357,0.3017323811848958,4114.999181442729,3211.2085553602537,-189.8604,29.05956,12.376243,12.584076,5.5792217,1.3792804,-1.2571262,0.16526203,-0.5432391,-1.9359871,-1.6282772,-3.5576222,-2.573952
10166.wav,2.4700226757369617,0.052213274,0.06600467289719626,1119.6005611152468,1039.1077319104706,-382.67224,111.665085,-27.926046,47.563538,0.5282052,-0.2671362,-1.7018954,-9.32655,7.4384537,-1.9526365,-4.744904,-6.6731744,-1.8767438
10167.wav,2.42,0.041352175,0.2535481770833333,3017.7926488974726,2511.281170197575,-288.6755,82.04833,4.0763307,8.758544,11.905158,9.201845,-2.1586068,-8.507886,-3.2536063,0.13939172,-5.4020495,-2.7967095,1.6822647
10168.wav,4.2,0.058220077,0.25563816470994477,3031.9594163563697,2722.4186166459626,-206.71736,73.493225,12.395945,13.065241,5.437283,3.258259,-2.411268,-5.1323276,-1.3971175,-1.8991419,-5.715057,-1.90696,1.091045
10169.wav,2.52,0.060056515,0.2574182912844037,3675.227268122951,3112.9761735465177,-213.91609,36.54507,14.571952,18.12648,8.261367,1.2092812,-0.3964066,-1.9182322,-2.1594656,-1.057484,-2.957773,-7.1665306,-4.8005953
1017.wav,1.6900226757369614,0.04149205,0.3343121254280822,4268.997499355834,3083.2343052668734,-218.06946,20.784384,9.050245,14.8585825,1.946531,2.232185,-0.5740247,-0.88144875,-2.6131873,-2.0317624,-1.4411759,-6.2166343,0.035269503
10170.wav,4.44,0.06172833,0.2905375162760417,3422.2272136759348,2983.1505504621914,-161.47342,57.329655,13.808162,14.041641,9.08556,5.5688415,-4.5562587,-6.190819,-1.6912793,-3.1036165,-5.146252,-2.1271412,0.39393517
10171.wav,2.0499773242630384,0.04081264,0.09910463483146068,1507.0971747200508,1208.1328192953902,-417.65167,76.05665,-9.174218,56.486557,-8.625868,10.4537735,0.8110238,-4.013201,0.53487,-6.404945,-1.3932179,-12.188812,2.304858
10172.wav,2.62,0.051130492,0.109949702710177,1456.8688009044315,1229.5530299589238,-375.4099,94.225006,-18.444456,52.092392,-6.8403435,6.0811906,-2.6847675,-5.804942,7.02766,-2.2579806,-1.6391482,-9.510236,1.065752
10173.wav,3.7300226757369614,0.05636393,0.09022285034937888,1300.2664924841895,1238.2145070180984,-359.70956,122.119736,-24.039282,53.857033,-6.845149,9.513304,-1.3723196,-12.04864,4.7463994,0.9359465,0.46385714,-11.688992,1.4181746
10174.wav,2.54,0.054906562,0.07195046164772727,1215.7258111170922,1171.5436693987556,-383.66492,103.30915,-23.169403,56.296295,-5.4496803,-0.9212651,1.5075794,-3.3328416,6.940863,-4.000126,-0.7272089,-7.3252187,-3.0771706
10175.wav,2.72,0.057933718,0.24353234242584745,3561.8957836109935,3111.0000935554203,-210.61113,41.582733,15.115227,15.985403,5.475494,-1.1255064,-2.463245,-2.0429723,-1.7766908,-2.0297513,-2.8685076,-5.390627,-3.016797
10176.wav,3.6,0.058403943,0.28412647736378205,3996.236487984293,3174.0578561623397,-176.79515,29.717022,13.042249,16.204288,4.663453,1.37,-2.7935388,-1.7748297,-0.09458183,-0.85648227,-1.5873721,-5.219929,-2.10779
